file_name,spectra_name,cluster,rho,delta
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.639.639.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=639",12902
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.640.640.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=640",13002
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.642.642.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=642",13102
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.643.643.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=643",13202
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.644.644.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=644",13302
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.645.645.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=645",13402
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.646.646.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=646",13502
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.648.648.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=648",13602
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.649.649.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=649",13702
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.650.650.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=650",13802
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.651.651.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=651",13902
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.652.652.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=652",14002
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.654.654.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=654",14102
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.655.655.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=655",14202
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.656.656.5 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=656",14302
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.657.657.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=657",14402
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.658.658.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=658",14502
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.660.660.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=660",14602
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.661.661.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=661",14702
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.662.662.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=662",14802
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.663.663.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=663",14902
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.664.664.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=664",15002
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.666.666.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=666",15102
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.667.667.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=667",15202
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.668.668.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=668",15302
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.669.669.4 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=669",15402
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.670.670.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=670",15502
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.672.672.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=672",15602
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.673.673.4 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=673",15702
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.674.674.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=674",15802
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.675.675.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=675",15902
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.676.676.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=676",16002
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.678.678.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=678",16102
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.679.679.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=679",16202
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.680.680.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=680",16302
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.681.681.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=681",16402
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.682.682.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=682",16502
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.684.684.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=684",16602
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.685.685.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=685",16702
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.686.686.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=686",16802
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.687.687.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=687",16902
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.688.688.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=688",17002
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.690.690.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=690",17102
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.691.691.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=691",17202
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.692.692.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=692",17302
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.693.693.5 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=693",17402
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.694.694.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=694",17502
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.696.696.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=696",17602
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.697.697.4 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=697",17702
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.698.698.4 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=698",17802
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.699.699.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=699",17902
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.700.700.5 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=700",18002
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.702.702.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=702",18102
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.703.703.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=703",18202
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.704.704.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=704",18302
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.705.705.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=705",18402
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.706.706.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=706",18502
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.708.708.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=708",18602
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.709.709.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=709",18702
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.710.710.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=710",18802
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.711.711.4 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=711",18902
